order_id,supplier_id,product_id,warehouse_id,order_type
O00840,S039,P179,W18,Urgent
O00841,S021,P474,W08,International
O00842,S050,P395,W14,International
O00843,S043,P278,W03,Standard
O00844,S017,P081,W19,International
O00845,S050,P042,W04,International
O00846,S023,P106,W10,International
O00847,S033,P282,W16,Urgent
O00848,S019,P050,W06,International
O00849,S040,P268,W09,Urgent
O00850,S031,P142,W09,International
O00851,S033,P449,W18,International
O00852,S028,P281,W15,International
O00853,S027,P466,W04,Standard
O00854,S025,P266,W14,Standard
O00855,S049,P156,W02,Urgent
O00856,S029,P087,W14,Urgent
O00857,S040,P264,W19,Standard
O00858,S036,P350,W05,International
O00859,S044,P326,W10,Urgent
O00860,S050,P253,W12,International
O00861,S039,P211,W07,International
O00862,S019,P114,W17,Urgent
O00863,S010,P038,W06,International
O00864,S003,P065,W18,Standard
O00865,S021,P355,W15,Urgent
O00866,S007,P156,W18,Standard
O00867,S050,P455,W01,Urgent
O00868,S023,P261,W09,Urgent
O00869,S008,P358,W10,Standard
O00870,S031,P122,W17,International
O00871,S027,P296,W04,International
O00872,S031,P252,W17,International
O00873,S038,P096,W13,International
O00874,S017,P397,W17,International
O00875,S024,P043,W18,International
O00876,S025,P434,W19,Standard
O00877,S034,P036,W03,Standard
O00878,S035,P030,W19,International
O00879,S011,P393,W02,International
O00880,S012,P477,W04,Standard
O00881,S042,P263,W01,International
O00882,S035,P164,W19,Standard
O00883,S027,P305,W05,Standard
O00884,S029,P383,W15,International
O00885,S014,P144,W05,International
O00886,S006,P099,W09,Standard
O00887,S028,P224,W04,Urgent
O00888,S009,P440,W10,Standard
O00889,S014,P331,W15,International
O00890,S012,P055,W02,Urgent
O00891,S041,P095,W20,Standard
O00892,S023,P001,W05,International
O00893,S007,P075,W20,International
O00894,S007,P473,W15,International
O00895,S045,P127,W09,International
O00896,S036,P465,W12,Standard
O00897,S003,P192,W09,Standard
O00898,S046,P125,W09,Urgent
O00899,S010,P438,W12,Standard
O00900,S013,P013,W11,Standard
O00901,S039,P068,W04,Urgent
O00902,S001,P312,W18,Standard
O00903,S002,P267,W17,Urgent
O00904,S046,P149,W19,Urgent
O00905,S017,P328,W11,Standard
O00906,S024,P465,W10,Standard
O00907,S016,P460,W13,International
O00908,S050,P228,W08,Urgent
O00909,S046,P341,W13,Urgent
O00910,S027,P117,W05,International
O00911,S033,P174,W18,Urgent
O00912,S012,P352,W18,International
O00913,S045,P479,W15,Urgent
O00914,S023,P189,W19,International
O00915,S037,P333,W01,Urgent
O00916,S030,P261,W15,Urgent
O00917,S033,P383,W13,Urgent
O00918,S038,P467,W07,Urgent
O00919,S003,P137,W07,Standard
O00920,S028,P260,W10,International
O00921,S001,P298,W13,International
O00922,S017,P079,W06,International
O00923,S014,P074,W12,Urgent
O00924,S043,P302,W08,Standard
O00925,S004,P164,W08,International
O00926,S006,P194,W19,Standard
O00927,S028,P017,W14,International
O00928,S008,P386,W19,Urgent
O00929,S029,P201,W17,Urgent
O00930,S036,P451,W16,Urgent
O00931,S004,P439,W18,Urgent
O00932,S016,P259,W19,International
O00933,S050,P008,W13,Urgent
O00934,S035,P469,W17,Standard
O00935,S026,P153,W08,International
O00936,S040,P375,W01,International
O00937,S027,P456,W19,Standard
O00938,S012,P334,W19,International
O00939,S049,P197,W10,Standard
O00940,S014,P296,W09,Urgent
O00941,S048,P003,W20,Urgent
O00942,S044,P388,W17,International
O00943,S012,P033,W12,Standard
O00944,S045,P034,W14,International
O00945,S037,P467,W17,Urgent
O00946,S032,P311,W18,International
O00947,S001,P086,W05,Standard
O00948,S024,P418,W19,Urgent
O00949,S049,P008,W20,International
O00950,S050,P147,W16,Urgent
O00951,S046,P481,W11,Urgent
O00952,S038,P153,W19,Urgent
O00953,S050,P295,W17,Urgent
O00954,S034,P042,W18,Urgent
O00955,S049,P182,W19,Standard
O00956,S016,P096,W19,International
O00957,S008,P180,W08,Standard
O00958,S048,P338,W20,International
O00959,S041,P021,W13,Urgent
O00960,S019,P320,W03,Standard
O00961,S009,P173,W11,Standard
O00962,S036,P261,W03,International
O00963,S046,P418,W14,International
O00964,S026,P171,W18,Standard
O00965,S050,P143,W10,Urgent
O00966,S005,P365,W14,International
O00967,S004,P149,W14,Urgent
O00968,S009,P450,W08,Urgent
O00969,S031,P130,W12,International
O00970,S004,P500,W05,Urgent
O00971,S027,P054,W08,Standard
O00972,S040,P148,W01,Standard
O00973,S027,P056,W17,Standard
O00974,S018,P368,W01,Standard
O00975,S018,P336,W11,International
O00976,S046,P040,W14,Standard
O00977,S049,P250,W03,International
O00978,S016,P227,W20,International
O00979,S008,P022,W18,Urgent
O00980,S029,P205,W16,Urgent
O00981,S046,P207,W04,Urgent
O00982,S049,P061,W15,International
O00983,S045,P400,W19,Standard
O00984,S049,P041,W15,Standard
O00985,S007,P230,W11,Standard
O00986,S032,P105,W12,Urgent
O00987,S003,P256,W19,Standard
O00988,S046,P444,W01,Standard
O00989,S046,P257,W20,Standard
O00990,S033,P323,W02,International
O00991,S040,P015,W06,Standard
O00992,S015,P277,W01,Urgent
O00993,S039,P131,W10,Urgent
O00994,S031,P150,W13,International
O00995,S035,P029,W17,Standard
O00996,S037,P106,W01,Standard
O00997,S034,P237,W14,Urgent
O00998,S044,P168,W05,Urgent
O00999,S023,P192,W08,International
O01000,S005,P285,W20,Urgent
O01001,S028,P273,W18,Standard
O01002,S002,P348,W04,Standard
O01003,S025,P005,W05,Urgent
O01004,S004,P180,W08,International
O01005,S007,P058,W15,International
O01006,S040,P414,W07,International
O01007,S037,P283,W16,Standard
O01008,S030,P077,W08,International
O01009,S016,P386,W15,Standard
O01010,S018,P388,W20,International
O01011,S026,P077,W13,Urgent
O01012,S013,P189,W17,Standard
O01013,S041,P159,W09,Standard
O01014,S011,P001,W11,International
O01015,S019,P009,W16,Urgent
O01016,S039,P358,W20,International
O01017,S034,P394,W13,Urgent
O01018,S026,P043,W12,International
O01019,S031,P183,W01,International
O01020,S004,P124,W18,International
O01021,S036,P476,W03,International
O01022,S028,P169,W10,Urgent
O01023,S046,P073,W07,Standard
O01024,S028,P287,W06,International
O01025,S013,P359,W10,Standard
O01026,S009,P197,W07,Standard
O01027,S011,P433,W12,International
O01028,S044,P185,W05,Standard
O01029,S008,P084,W18,Standard
O01030,S045,P182,W12,Standard
O01031,S043,P277,W07,International
O01032,S045,P426,W19,International
O01033,S003,P032,W05,Standard
O01034,S049,P341,W07,Urgent
O01035,S021,P249,W19,International
O01036,S029,P334,W16,International
O01037,S002,P442,W05,Urgent
O01038,S026,P261,W08,International
O01039,S007,P323,W17,Standard
O01040,S041,P268,W20,Urgent
O01041,S046,P016,W10,International
O01042,S005,P225,W08,International
O01043,S033,P419,W01,International
O01044,S010,P273,W06,International
O01045,S030,P486,W17,Urgent
O01046,S020,P346,W16,Urgent
O01047,S001,P476,W09,Urgent
O01048,S012,P165,W10,International
O01049,S002,P192,W12,International
O01050,S035,P157,W19,International
O01051,S021,P468,W14,Standard
O01052,S006,P229,W07,Standard
O01053,S019,P311,W11,International
O01054,S003,P320,W11,Standard
O01055,S003,P346,W06,International
O01056,S032,P324,W12,International
O01057,S049,P364,W08,International
O01058,S001,P252,W20,International
O01059,S045,P474,W13,Standard
O01060,S014,P458,W12,Standard
O01061,S017,P438,W17,Standard
O01062,S010,P492,W12,Standard
O01063,S003,P165,W16,International
O01064,S011,P499,W09,Urgent
O01065,S049,P116,W03,Urgent
O01066,S001,P323,W01,International
O01067,S049,P007,W06,Urgent
O01068,S004,P042,W01,International
O01069,S006,P433,W12,Standard
O01070,S002,P265,W03,International
O01071,S032,P004,W07,Urgent
O01072,S040,P006,W05,Urgent
O01073,S042,P287,W13,Standard
O01074,S026,P464,W15,Urgent
O01075,S001,P083,W04,International
O01076,S001,P360,W08,Standard
O01077,S046,P266,W06,Urgent
O01078,S030,P432,W02,Urgent
O01079,S013,P430,W11,Standard
O01080,S004,P303,W15,Urgent
O01081,S040,P390,W02,Standard
O01082,S044,P456,W14,Standard
O01083,S004,P068,W08,Standard
O01084,S025,P260,W15,Urgent
O01085,S017,P138,W20,Urgent
O01086,S022,P189,W13,Urgent
O01087,S012,P405,W09,Urgent
O01088,S016,P451,W14,International
O01089,S031,P417,W02,Urgent
O01090,S042,P423,W05,Urgent
O01091,S003,P180,W08,International
O01092,S022,P306,W16,International
O01093,S005,P221,W09,International
O01094,S038,P464,W02,International
O01095,S023,P336,W20,Standard
O01096,S017,P389,W08,Urgent
O01097,S035,P181,W07,International
O01098,S014,P396,W03,Urgent
O01099,S026,P339,W08,International
O01100,S031,P235,W20,International
O01101,S019,P163,W01,International
O01102,S043,P341,W08,Urgent
O01103,S016,P004,W20,Urgent
O01104,S005,P233,W19,Urgent
O01105,S041,P248,W04,Standard
O01106,S020,P316,W03,Standard
O01107,S012,P343,W06,International
O01108,S030,P039,W17,International
O01109,S050,P109,W02,Urgent
O01110,S016,P328,W04,Standard
O01111,S003,P438,W02,International
O01112,S025,P090,W06,International
O01113,S028,P388,W19,Standard
O01114,S030,P412,W17,Urgent
O01115,S023,P417,W05,International
O01116,S018,P286,W14,Urgent
O01117,S026,P394,W06,Urgent
O01118,S014,P499,W13,Urgent
O01119,S006,P461,W10,Standard
O01120,S049,P480,W18,International
O01121,S006,P232,W03,Standard
O01122,S031,P368,W16,Standard
O01123,S049,P290,W16,Standard
O01124,S011,P106,W10,International
O01125,S013,P351,W07,Standard
O01126,S034,P040,W02,Urgent
O01127,S020,P234,W06,International
O01128,S025,P449,W12,Standard
O01129,S013,P205,W12,Urgent
O01130,S004,P400,W12,Urgent
O01131,S041,P225,W01,International
O01132,S010,P350,W02,Urgent
O01133,S004,P500,W04,International
O01134,S013,P091,W04,Urgent
O01135,S002,P340,W05,Standard
O01136,S013,P011,W09,Standard
O01137,S049,P058,W04,Urgent
O01138,S046,P305,W07,Urgent
O01139,S032,P046,W10,Standard
O01140,S041,P057,W03,Urgent
O01141,S001,P163,W01,International
O01142,S028,P040,W08,International
O01143,S040,P374,W19,Urgent
O01144,S037,P442,W12,International
O01145,S020,P443,W13,Standard
O01146,S016,P237,W04,International
O01147,S044,P171,W10,International
O01148,S012,P241,W06,Standard
O01149,S002,P420,W17,International
O01150,S041,P381,W04,Standard
O01151,S039,P408,W07,Standard
O01152,S013,P482,W19,International
O01153,S040,P397,W01,Standard
O01154,S001,P180,W06,Urgent
O01155,S017,P159,W14,Urgent
O01156,S037,P296,W06,International
O01157,S017,P089,W14,International
O01158,S024,P365,W04,Standard
O01159,S043,P189,W15,Standard
O01160,S003,P090,W06,International
O01161,S022,P079,W10,Urgent
O01162,S036,P218,W07,Urgent
O01163,S002,P336,W12,Standard
O01164,S028,P348,W12,International
O01165,S028,P255,W05,Urgent
O01166,S050,P359,W16,Urgent
O01167,S050,P385,W02,Standard
O01168,S013,P187,W16,Urgent
O01169,S038,P213,W03,International
O01170,S028,P341,W17,International
O01171,S010,P453,W12,Standard
O01172,S034,P099,W11,International
O01173,S007,P488,W17,Standard
O01174,S042,P425,W06,Urgent
O01175,S001,P270,W14,International
O01176,S004,P416,W14,Standard
O01177,S005,P087,W02,International
O01178,S014,P425,W09,International
O01179,S008,P163,W19,International
O01180,S026,P217,W13,Urgent
O01181,S048,P004,W02,Standard
O01182,S035,P228,W16,Urgent
O01183,S026,P245,W15,Urgent
O01184,S022,P087,W06,Urgent
O01185,S039,P049,W03,Urgent
O01186,S040,P263,W12,Standard
O01187,S050,P397,W07,Urgent
O01188,S011,P050,W19,Urgent
O01189,S004,P385,W17,International
O01190,S010,P281,W16,Standard
O01191,S038,P167,W12,Urgent
O01192,S011,P483,W15,Standard
O01193,S023,P169,W11,Standard
O01194,S020,P034,W13,Standard
O01195,S046,P444,W01,International
O01196,S046,P459,W13,Urgent
O01197,S040,P451,W14,Standard
O01198,S050,P162,W14,Standard
O01199,S047,P234,W20,International
O01200,S008,P442,W20,Urgent
O01201,S046,P348,W16,Urgent
O01202,S018,P231,W20,International
O01203,S026,P123,W07,Standard
O01204,S043,P024,W07,Standard
O01205,S026,P440,W04,Urgent
O01206,S028,P320,W07,Standard
O01207,S009,P265,W03,Standard
O01208,S042,P396,W03,International
O01209,S002,P057,W16,Standard
O01210,S047,P399,W05,Urgent
O01211,S019,P232,W20,Standard
O01212,S049,P387,W01,Urgent
O01213,S022,P248,W14,Standard
O01214,S018,P117,W18,Urgent
O01215,S006,P458,W04,International
O01216,S041,P156,W13,Standard
O01217,S025,P310,W09,International
O01218,S003,P489,W17,Standard
O01219,S010,P433,W07,International
O01220,S010,P066,W14,Standard
O01221,S044,P006,W19,Standard
O01222,S044,P135,W19,International
O01223,S019,P421,W17,International
O01224,S002,P060,W17,Standard
O01225,S008,P004,W01,Urgent
O01226,S046,P421,W01,Standard
O01227,S018,P228,W16,Urgent
O01228,S009,P303,W02,International
O01229,S024,P331,W02,International
O01230,S033,P365,W18,Standard
O01231,S044,P390,W05,Urgent
O01232,S043,P361,W17,International
O01233,S040,P187,W17,International
O01234,S017,P166,W03,International
O01235,S050,P444,W09,Urgent
O01236,S021,P145,W11,International
O01237,S044,P207,W12,International
O01238,S036,P425,W12,Standard
O01239,S041,P076,W16,International
O01240,S028,P476,W19,Urgent
O01241,S001,P437,W19,International
O01242,S046,P125,W16,International
O01243,S014,P480,W12,Standard
O01244,S014,P099,W17,Standard
O01245,S046,P458,W10,Urgent
O01246,S033,P138,W18,Urgent
O01247,S008,P006,W12,Standard
O01248,S007,P436,W16,Urgent
O01249,S026,P493,W10,Urgent
O01250,S028,P485,W19,International
O01251,S018,P362,W15,International
O01252,S034,P113,W01,Urgent
O01253,S033,P429,W13,Urgent
O01254,S037,P065,W17,Urgent
O01255,S021,P239,W18,Standard
O01256,S046,P090,W18,Standard
O01257,S008,P478,W12,Urgent
O01258,S030,P287,W12,Urgent
O01259,S037,P462,W05,Standard
O01260,S013,P229,W19,International
O01261,S045,P424,W11,Urgent
O01262,S011,P081,W04,Urgent
O01263,S035,P160,W19,Standard
O01264,S025,P183,W19,Standard
O01265,S042,P310,W01,International
O01266,S046,P431,W04,Urgent
O01267,S023,P242,W10,Urgent
O01268,S015,P361,W02,Urgent
O01269,S003,P483,W17,Urgent
O01270,S033,P427,W13,International
O01271,S002,P037,W03,Standard
O01272,S048,P356,W19,Urgent
O01273,S022,P038,W12,Standard
O01274,S025,P184,W12,Urgent
O01275,S020,P002,W06,International
O01276,S050,P455,W08,International
O01277,S009,P407,W09,Urgent
O01278,S033,P053,W17,Standard
O01279,S022,P296,W10,Urgent
O01280,S021,P469,W13,International
O01281,S002,P208,W10,International
O01282,S026,P411,W14,Urgent
O01283,S016,P189,W06,Standard
O01284,S044,P416,W17,Standard
O01285,S031,P398,W02,Standard
O01286,S050,P159,W03,Urgent
O01287,S018,P280,W12,Urgent
O01288,S027,P378,W03,International
O01289,S003,P074,W05,Urgent
O01290,S011,P481,W02,Standard
O01291,S046,P283,W18,Urgent
O01292,S015,P095,W09,Standard
O01293,S025,P113,W15,Urgent
O01294,S007,P016,W12,Urgent
O01295,S024,P141,W07,International
O01296,S029,P165,W03,Urgent
O01297,S029,P010,W04,Standard
O01298,S039,P201,W20,Standard
O01299,S024,P458,W11,Urgent
O01300,S015,P139,W15,International
O01301,S024,P243,W04,International
O01302,S029,P248,W09,Urgent
O01303,S008,P391,W10,International
O01304,S025,P430,W19,Urgent
O01305,S029,P240,W12,Urgent
O01306,S001,P122,W04,Standard
O01307,S013,P452,W18,International
O01308,S028,P052,W12,Standard
O01309,S002,P081,W18,International
O01310,S022,P215,W07,Urgent
O01311,S024,P488,W01,Standard
O01312,S009,P405,W14,Standard
O01313,S005,P161,W09,Urgent
O01314,S004,P069,W05,Standard
O01315,S024,P193,W03,Urgent
O01316,S002,P288,W02,International
O01317,S002,P209,W20,Urgent
O01318,S034,P277,W09,Urgent
O01319,S010,P310,W10,Standard
O01320,S030,P356,W12,Urgent
O01321,S031,P318,W19,Urgent
O01322,S035,P415,W03,International
O01323,S050,P007,W04,International
O01324,S015,P277,W11,International
O01325,S025,P037,W04,Urgent
O01326,S039,P188,W02,International
O01327,S044,P267,W11,Standard
O01328,S033,P073,W02,Urgent
O01329,S008,P051,W05,International
O01330,S015,P086,W15,Urgent
O01331,S018,P212,W04,Standard
O01332,S049,P095,W14,Standard
O01333,S032,P298,W07,International
O01334,S033,P438,W03,Standard
O01335,S039,P061,W20,Urgent
O01336,S025,P249,W10,Standard
O01337,S018,P344,W02,International
O01338,S005,P465,W09,Standard
O01339,S028,P114,W09,International
O01340,S046,P180,W13,Urgent
O01341,S006,P027,W10,Urgent
O01342,S039,P342,W04,Standard
O01343,S011,P207,W08,International
O01344,S042,P374,W18,Urgent
O01345,S036,P436,W12,Standard
O01346,S025,P036,W12,Standard
O01347,S038,P316,W04,Standard
O01348,S006,P006,W03,International
O01349,S048,P087,W02,International
O01350,S010,P252,W18,Standard
O01351,S005,P488,W09,Urgent
O01352,S042,P233,W05,Urgent
O01353,S007,P231,W09,International
O01354,S042,P082,W02,Urgent
O01355,S038,P328,W04,Urgent
O01356,S002,P041,W16,Standard
O01357,S047,P352,W08,International
O01358,S025,P033,W05,International
O01359,S016,P275,W11,International
O01360,S015,P462,W03,International
O01361,S037,P005,W08,Urgent
O01362,S025,P039,W17,Standard
O01363,S035,P392,W04,Standard
O01364,S049,P227,W02,Standard
O01365,S012,P486,W06,Standard
O01366,S030,P458,W14,International
O01367,S017,P073,W09,International
O01368,S014,P324,W14,International
O01369,S029,P271,W02,International
O01370,S040,P213,W17,Standard
O01371,S023,P209,W09,Urgent
O01372,S038,P235,W07,International
O01373,S002,P170,W11,Urgent
O01374,S045,P197,W03,International
O01375,S023,P470,W01,International
O01376,S044,P275,W04,Standard
O01377,S043,P469,W09,International
O01378,S011,P275,W07,International
O01379,S024,P314,W15,International
O01380,S043,P202,W13,International
O01381,S043,P325,W09,International
O01382,S047,P240,W17,Urgent
O01383,S003,P154,W11,Urgent
O01384,S012,P053,W10,Standard
O01385,S038,P418,W10,Urgent
O01386,S026,P170,W13,Standard
O01387,S034,P360,W03,Standard
O01388,S049,P350,W10,International
O01389,S005,P255,W08,Urgent
O01390,S031,P150,W07,International
O01391,S044,P240,W05,Urgent
O01392,S023,P237,W01,Urgent
O01393,S014,P150,W13,International
O01394,S023,P429,W19,Urgent
O01395,S011,P107,W20,International
O01396,S034,P236,W11,International
O01397,S033,P402,W17,International
O01398,S023,P247,W01,Urgent
O01399,S045,P385,W12,Urgent
O01400,S047,P202,W07,International
O01401,S016,P091,W08,International
O01402,S040,P452,W17,Urgent
O01403,S026,P351,W09,Standard
O01404,S016,P215,W09,Urgent
O01405,S047,P237,W10,Standard
O01406,S003,P355,W11,International
O01407,S038,P130,W04,Standard
O01408,S018,P111,W02,Urgent
O01409,S024,P228,W08,Standard
O01410,S003,P186,W08,Urgent
O01411,S019,P497,W04,International
O01412,S018,P178,W17,Standard
O01413,S018,P319,W03,Urgent
O01414,S018,P094,W16,Standard
O01415,S040,P290,W07,Standard
O01416,S010,P060,W09,Standard
O01417,S008,P011,W18,Urgent
O01418,S033,P240,W17,Urgent
O01419,S040,P015,W11,Standard
O01420,S036,P071,W14,International
O01421,S010,P046,W13,International
O01422,S002,P144,W15,Standard
O01423,S037,P338,W11,Urgent
O01424,S012,P232,W15,Standard
O01425,S026,P239,W06,Urgent
O01426,S011,P265,W15,Standard
O01427,S026,P169,W12,Urgent
O01428,S021,P335,W06,Urgent
O01429,S005,P234,W03,Standard
O01430,S029,P284,W02,Standard
O01431,S029,P457,W01,International
O01432,S032,P202,W07,Urgent
O01433,S045,P187,W06,International
O01434,S032,P103,W01,Urgent
O01435,S001,P294,W19,International
O01436,S041,P143,W03,Urgent
O01437,S001,P431,W19,Standard
O01438,S025,P011,W09,International
O01439,S037,P140,W19,Urgent
O01440,S030,P377,W05,Standard
O01441,S035,P025,W20,Urgent
O01442,S040,P305,W06,Urgent
O01443,S013,P176,W13,Urgent
O01444,S047,P354,W02,Urgent
O01445,S008,P142,W06,Standard
O01446,S003,P437,W09,Standard
